audio,etiqueta,nombre
data\outputA\LA_E_1907320_2s.flac,spoof,LA_E_1907320
data\outputA\LA_E_1907518_2s.flac,spoof,LA_E_1907518
data\outputA\LA_E_1907682_2s.flac,spoof,LA_E_1907682
data\outputA\LA_E_1907694_2s.flac,spoof,LA_E_1907694
data\outputA\LA_E_1907755_2s.flac,spoof,LA_E_1907755
data\outputA\LA_E_1908027_2s.flac,spoof,LA_E_1908027
data\outputA\LA_E_1908067_2s.flac,spoof,LA_E_1908067
data\outputA\LA_E_1908095_2s.flac,spoof,LA_E_1908095
data\outputA\LA_E_1908498_2s.flac,spoof,LA_E_1908498
data\outputA\LA_E_1908567_2s.flac,spoof,LA_E_1908567
data\outputA\LA_E_1908597_2s.flac,bonafide,LA_E_1908597
data\outputA\LA_E_1908709_2s.flac,spoof,LA_E_1908709
data\outputA\LA_E_1908909_2s.flac,spoof,LA_E_1908909
data\outputA\LA_E_1909047_2s.flac,spoof,LA_E_1909047
data\outputA\LA_E_1909208_2s.flac,spoof,LA_E_1909208
data\outputA\LA_E_1909212_2s.flac,spoof,LA_E_1909212
data\outputA\LA_E_1909262_2s.flac,spoof,LA_E_1909262
data\outputA\LA_E_1909379_2s.flac,spoof,LA_E_1909379
data\outputA\LA_E_1909437_2s.flac,spoof,LA_E_1909437
data\outputA\LA_E_1909582_2s.flac,spoof,LA_E_1909582
data\outputA\LA_E_1909692_2s.flac,spoof,LA_E_1909692
data\outputA\LA_E_1909768_2s.flac,spoof,LA_E_1909768
data\outputA\LA_E_1909844_2s.flac,spoof,LA_E_1909844
data\outputA\LA_E_1909853_2s.flac,spoof,LA_E_1909853
data\outputA\LA_E_1909952_2s.flac,spoof,LA_E_1909952
data\outputA\LA_E_1910016_2s.flac,spoof,LA_E_1910016
data\outputA\LA_E_1910205_2s.flac,spoof,LA_E_1910205
data\outputA\LA_E_1910253_2s.flac,spoof,LA_E_1910253
data\outputA\LA_E_1910263_2s.flac,spoof,LA_E_1910263
data\outputA\LA_E_1910279_2s.flac,spoof,LA_E_1910279
data\outputA\LA_E_1910458_2s.flac,spoof,LA_E_1910458
data\outputA\LA_E_1910463_2s.flac,spoof,LA_E_1910463
data\outputA\LA_E_1911364_2s.flac,spoof,LA_E_1911364
data\outputA\LA_E_1911663_2s.flac,spoof,LA_E_1911663
data\outputA\LA_E_1911717_2s.flac,spoof,LA_E_1911717
data\outputA\LA_E_1911748_2s.flac,spoof,LA_E_1911748
data\outputA\LA_E_1911904_2s.flac,bonafide,LA_E_1911904
data\outputA\LA_E_1912153_2s.flac,spoof,LA_E_1912153
data\outputA\LA_E_1912379_2s.flac,spoof,LA_E_1912379
data\outputA\LA_E_1912536_2s.flac,spoof,LA_E_1912536
data\outputA\LA_E_1912576_2s.flac,spoof,LA_E_1912576
data\outputA\LA_E_1913316_2s.flac,spoof,LA_E_1913316
data\outputA\LA_E_1913362_2s.flac,spoof,LA_E_1913362
data\outputA\LA_E_1913711_2s.flac,spoof,LA_E_1913711
data\outputA\LA_E_1913740_2s.flac,bonafide,LA_E_1913740
data\outputA\LA_E_1913767_2s.flac,spoof,LA_E_1913767
data\outputA\LA_E_1913891_2s.flac,bonafide,LA_E_1913891
data\outputA\LA_E_1914030_2s.flac,spoof,LA_E_1914030
data\outputA\LA_E_1914190_2s.flac,spoof,LA_E_1914190
data\outputA\LA_E_1914439_2s.flac,spoof,LA_E_1914439
data\outputA\LA_E_1914443_2s.flac,spoof,LA_E_1914443
data\outputA\LA_E_1914686_2s.flac,spoof,LA_E_1914686
data\outputA\LA_E_1914742_2s.flac,bonafide,LA_E_1914742
data\outputA\LA_E_1914779_2s.flac,spoof,LA_E_1914779
data\outputA\LA_E_1914801_2s.flac,spoof,LA_E_1914801
data\outputA\LA_E_1914814_2s.flac,spoof,LA_E_1914814
data\outputA\LA_E_1914986_2s.flac,spoof,LA_E_1914986
data\outputA\LA_E_1915191_2s.flac,spoof,LA_E_1915191
data\outputA\LA_E_1915208_2s.flac,spoof,LA_E_1915208
data\outputA\LA_E_1915291_2s.flac,spoof,LA_E_1915291
data\outputA\LA_E_1915441_2s.flac,spoof,LA_E_1915441
data\outputA\LA_E_1915572_2s.flac,spoof,LA_E_1915572
data\outputA\LA_E_1915807_2s.flac,spoof,LA_E_1915807
data\outputA\LA_E_1915979_2s.flac,spoof,LA_E_1915979
data\outputA\LA_E_1916639_2s.flac,spoof,LA_E_1916639
data\outputA\LA_E_1916680_2s.flac,spoof,LA_E_1916680
data\outputA\LA_E_1916719_2s.flac,spoof,LA_E_1916719
data\outputA\LA_E_1917072_2s.flac,spoof,LA_E_1917072
data\outputA\LA_E_1917735_2s.flac,spoof,LA_E_1917735
data\outputA\LA_E_1917748_2s.flac,spoof,LA_E_1917748
data\outputA\LA_E_1917812_2s.flac,spoof,LA_E_1917812
data\outputA\LA_E_1917958_2s.flac,spoof,LA_E_1917958
data\outputA\LA_E_1918071_2s.flac,spoof,LA_E_1918071
data\outputA\LA_E_1918091_2s.flac,spoof,LA_E_1918091
data\outputA\LA_E_1918128_2s.flac,spoof,LA_E_1918128
data\outputA\LA_E_1918169_2s.flac,spoof,LA_E_1918169
data\outputA\LA_E_1918443_2s.flac,spoof,LA_E_1918443
data\outputA\LA_E_1918532_2s.flac,spoof,LA_E_1918532
data\outputA\LA_E_1918941_2s.flac,spoof,LA_E_1918941
data\outputA\LA_E_1918994_2s.flac,spoof,LA_E_1918994
data\outputA\LA_E_1919082_2s.flac,bonafide,LA_E_1919082
data\outputA\LA_E_1919092_2s.flac,spoof,LA_E_1919092
data\outputA\LA_E_1919364_2s.flac,spoof,LA_E_1919364
data\outputA\LA_E_1919370_2s.flac,spoof,LA_E_1919370
data\outputA\LA_E_1919765_2s.flac,spoof,LA_E_1919765
data\outputA\LA_E_1919889_2s.flac,spoof,LA_E_1919889
data\outputA\LA_E_1920003_2s.flac,spoof,LA_E_1920003
data\outputA\LA_E_1920067_2s.flac,spoof,LA_E_1920067
data\outputA\LA_E_1920379_2s.flac,bonafide,LA_E_1920379
data\outputA\LA_E_1920493_2s.flac,spoof,LA_E_1920493
data\outputA\LA_E_1920663_2s.flac,spoof,LA_E_1920663
data\outputA\LA_E_1920721_2s.flac,spoof,LA_E_1920721
data\outputA\LA_E_1921067_2s.flac,bonafide,LA_E_1921067
data\outputA\LA_E_1921160_2s.flac,spoof,LA_E_1921160
data\outputA\LA_E_1921411_2s.flac,spoof,LA_E_1921411
data\outputA\LA_E_1921463_2s.flac,spoof,LA_E_1921463
data\outputA\LA_E_1921672_2s.flac,spoof,LA_E_1921672
data\outputA\LA_E_1922344_2s.flac,spoof,LA_E_1922344
data\outputA\LA_E_1922493_2s.flac,spoof,LA_E_1922493
data\outputA\LA_E_1922503_2s.flac,bonafide,LA_E_1922503
data\outputA\LA_E_1922742_2s.flac,spoof,LA_E_1922742
data\outputA\LA_E_1922768_2s.flac,bonafide,LA_E_1922768
data\outputA\LA_E_1922894_2s.flac,bonafide,LA_E_1922894
data\outputA\LA_E_1922927_2s.flac,spoof,LA_E_1922927
data\outputA\LA_E_1922938_2s.flac,spoof,LA_E_1922938
data\outputA\LA_E_1923037_2s.flac,bonafide,LA_E_1923037
data\outputA\LA_E_1923077_2s.flac,spoof,LA_E_1923077
data\outputA\LA_E_1923281_2s.flac,spoof,LA_E_1923281
data\outputA\LA_E_1923283_2s.flac,spoof,LA_E_1923283
data\outputA\LA_E_1923331_2s.flac,spoof,LA_E_1923331
data\outputA\LA_E_1923474_2s.flac,spoof,LA_E_1923474
data\outputA\LA_E_1923676_2s.flac,spoof,LA_E_1923676
data\outputA\LA_E_1923838_2s.flac,spoof,LA_E_1923838
data\outputA\LA_E_1924634_2s.flac,spoof,LA_E_1924634
data\outputA\LA_E_1924750_2s.flac,spoof,LA_E_1924750
data\outputA\LA_E_1924794_2s.flac,bonafide,LA_E_1924794
data\outputA\LA_E_1924816_2s.flac,spoof,LA_E_1924816
data\outputA\LA_E_1925149_2s.flac,spoof,LA_E_1925149
data\outputA\LA_E_1925228_2s.flac,spoof,LA_E_1925228
data\outputA\LA_E_1925702_2s.flac,spoof,LA_E_1925702
data\outputA\LA_E_1926290_2s.flac,spoof,LA_E_1926290
data\outputA\LA_E_1926298_2s.flac,bonafide,LA_E_1926298
data\outputA\LA_E_1926518_2s.flac,spoof,LA_E_1926518
data\outputA\LA_E_1926607_2s.flac,spoof,LA_E_1926607
data\outputA\LA_E_1927098_2s.flac,spoof,LA_E_1927098
data\outputA\LA_E_1927218_2s.flac,spoof,LA_E_1927218
data\outputA\LA_E_1927266_2s.flac,spoof,LA_E_1927266
data\outputA\LA_E_1927357_2s.flac,spoof,LA_E_1927357
data\outputA\LA_E_1927648_2s.flac,spoof,LA_E_1927648
data\outputA\LA_E_1927738_2s.flac,spoof,LA_E_1927738
data\outputA\LA_E_1927936_2s.flac,spoof,LA_E_1927936
data\outputA\LA_E_1928037_2s.flac,spoof,LA_E_1928037
data\outputA\LA_E_1928063_2s.flac,spoof,LA_E_1928063
data\outputA\LA_E_1928371_2s.flac,bonafide,LA_E_1928371
data\outputA\LA_E_1928534_2s.flac,spoof,LA_E_1928534
data\outputA\LA_E_1928601_2s.flac,spoof,LA_E_1928601
data\outputA\LA_E_1928639_2s.flac,spoof,LA_E_1928639
data\outputA\LA_E_1928868_2s.flac,spoof,LA_E_1928868
data\outputA\LA_E_1929351_2s.flac,spoof,LA_E_1929351
data\outputA\LA_E_1929492_2s.flac,spoof,LA_E_1929492
data\outputA\LA_E_1929538_2s.flac,spoof,LA_E_1929538
data\outputA\LA_E_1929596_2s.flac,spoof,LA_E_1929596
data\outputA\LA_E_1929718_2s.flac,spoof,LA_E_1929718
data\outputA\LA_E_1930001_2s.flac,spoof,LA_E_1930001
data\outputA\LA_E_1930146_2s.flac,bonafide,LA_E_1930146
data\outputA\LA_E_1930517_2s.flac,spoof,LA_E_1930517
data\outputA\LA_E_1930524_2s.flac,bonafide,LA_E_1930524
data\outputA\LA_E_1930592_2s.flac,spoof,LA_E_1930592
data\outputA\LA_E_1930639_2s.flac,spoof,LA_E_1930639
data\outputA\LA_E_1930651_2s.flac,spoof,LA_E_1930651
data\outputA\LA_E_1930775_2s.flac,spoof,LA_E_1930775
data\outputA\LA_E_1930819_2s.flac,bonafide,LA_E_1930819
data\outputA\LA_E_1930827_2s.flac,spoof,LA_E_1930827
data\outputA\LA_E_1930892_2s.flac,spoof,LA_E_1930892
data\outputA\LA_E_1931047_2s.flac,spoof,LA_E_1931047
data\outputA\LA_E_1931067_2s.flac,spoof,LA_E_1931067
data\outputA\LA_E_1931113_2s.flac,spoof,LA_E_1931113
data\outputA\LA_E_1931131_2s.flac,spoof,LA_E_1931131
data\outputA\LA_E_1931613_2s.flac,spoof,LA_E_1931613
data\outputA\LA_E_1931874_2s.flac,spoof,LA_E_1931874
data\outputA\LA_E_1932017_2s.flac,spoof,LA_E_1932017
data\outputA\LA_E_1932289_2s.flac,spoof,LA_E_1932289
data\outputA\LA_E_1932448_2s.flac,spoof,LA_E_1932448
data\outputA\LA_E_1932784_2s.flac,spoof,LA_E_1932784
data\outputA\LA_E_1932830_2s.flac,spoof,LA_E_1932830
data\outputA\LA_E_1932863_2s.flac,spoof,LA_E_1932863
data\outputA\LA_E_1932868_2s.flac,spoof,LA_E_1932868
data\outputA\LA_E_1933182_2s.flac,spoof,LA_E_1933182
data\outputA\LA_E_1933185_2s.flac,spoof,LA_E_1933185
data\outputA\LA_E_1933287_2s.flac,spoof,LA_E_1933287
data\outputA\LA_E_1933288_2s.flac,spoof,LA_E_1933288
data\outputA\LA_E_1933591_2s.flac,spoof,LA_E_1933591
data\outputA\LA_E_1933629_2s.flac,spoof,LA_E_1933629
data\outputA\LA_E_1933645_2s.flac,bonafide,LA_E_1933645
data\outputA\LA_E_1933670_2s.flac,bonafide,LA_E_1933670
data\outputA\LA_E_1933689_2s.flac,spoof,LA_E_1933689
data\outputA\LA_E_1933780_2s.flac,spoof,LA_E_1933780
data\outputA\LA_E_1933806_2s.flac,spoof,LA_E_1933806
data\outputA\LA_E_1934101_2s.flac,spoof,LA_E_1934101
data\outputA\LA_E_1934388_2s.flac,spoof,LA_E_1934388
data\outputA\LA_E_1934550_2s.flac,bonafide,LA_E_1934550
data\outputA\LA_E_1934762_2s.flac,spoof,LA_E_1934762
data\outputA\LA_E_1934859_2s.flac,spoof,LA_E_1934859
data\outputA\LA_E_1935024_2s.flac,spoof,LA_E_1935024
data\outputA\LA_E_1935290_2s.flac,spoof,LA_E_1935290
data\outputA\LA_E_1935561_2s.flac,bonafide,LA_E_1935561
data\outputA\LA_E_1935622_2s.flac,spoof,LA_E_1935622
data\outputA\LA_E_1936161_2s.flac,spoof,LA_E_1936161
data\outputA\LA_E_1936188_2s.flac,spoof,LA_E_1936188
data\outputA\LA_E_1936241_2s.flac,spoof,LA_E_1936241
data\outputA\LA_E_1936575_2s.flac,spoof,LA_E_1936575
data\outputA\LA_E_1936689_2s.flac,spoof,LA_E_1936689
data\outputA\LA_E_1936840_2s.flac,spoof,LA_E_1936840
data\outputA\LA_E_1936899_2s.flac,spoof,LA_E_1936899
data\outputA\LA_E_1937410_2s.flac,spoof,LA_E_1937410
data\outputA\LA_E_1937528_2s.flac,spoof,LA_E_1937528
data\outputA\LA_E_1937532_2s.flac,spoof,LA_E_1937532
data\outputA\LA_E_1937620_2s.flac,spoof,LA_E_1937620
data\outputA\LA_E_1937726_2s.flac,spoof,LA_E_1937726
data\outputA\LA_E_1937946_2s.flac,spoof,LA_E_1937946
data\outputA\LA_E_1938188_2s.flac,spoof,LA_E_1938188
data\outputA\LA_E_1938229_2s.flac,spoof,LA_E_1938229
data\outputA\LA_E_1938269_2s.flac,spoof,LA_E_1938269
data\outputA\LA_E_1938779_2s.flac,spoof,LA_E_1938779
data\outputA\LA_E_1938804_2s.flac,spoof,LA_E_1938804
data\outputA\LA_E_1938890_2s.flac,spoof,LA_E_1938890
data\outputA\LA_E_1938898_2s.flac,spoof,LA_E_1938898
data\outputA\LA_E_1938927_2s.flac,spoof,LA_E_1938927
data\outputA\LA_E_1938929_2s.flac,bonafide,LA_E_1938929
data\outputA\LA_E_1939299_2s.flac,bonafide,LA_E_1939299
data\outputA\LA_E_1939330_2s.flac,spoof,LA_E_1939330
data\outputA\LA_E_1939356_2s.flac,bonafide,LA_E_1939356
data\outputA\LA_E_1939398_2s.flac,bonafide,LA_E_1939398
data\outputA\LA_E_1939499_2s.flac,spoof,LA_E_1939499
data\outputA\LA_E_1939528_2s.flac,bonafide,LA_E_1939528
data\outputA\LA_E_1939548_2s.flac,spoof,LA_E_1939548
data\outputA\LA_E_1939631_2s.flac,bonafide,LA_E_1939631
data\outputA\LA_E_1939674_2s.flac,spoof,LA_E_1939674
data\outputA\LA_E_1939827_2s.flac,spoof,LA_E_1939827
data\outputA\LA_E_1939922_2s.flac,spoof,LA_E_1939922
data\outputA\LA_E_1940186_2s.flac,spoof,LA_E_1940186
data\outputA\LA_E_1940395_2s.flac,spoof,LA_E_1940395
data\outputA\LA_E_1940468_2s.flac,bonafide,LA_E_1940468
data\outputA\LA_E_1940503_2s.flac,spoof,LA_E_1940503
data\outputA\LA_E_1940579_2s.flac,spoof,LA_E_1940579
data\outputA\LA_E_1940591_2s.flac,spoof,LA_E_1940591
data\outputA\LA_E_1941098_2s.flac,spoof,LA_E_1941098
data\outputA\LA_E_1941132_2s.flac,spoof,LA_E_1941132
data\outputA\LA_E_1941344_2s.flac,bonafide,LA_E_1941344
data\outputA\LA_E_1941417_2s.flac,spoof,LA_E_1941417
data\outputA\LA_E_1941750_2s.flac,spoof,LA_E_1941750
data\outputA\LA_E_1941830_2s.flac,spoof,LA_E_1941830
data\outputA\LA_E_1941875_2s.flac,spoof,LA_E_1941875
data\outputA\LA_E_1941927_2s.flac,spoof,LA_E_1941927
data\outputA\LA_E_1941931_2s.flac,spoof,LA_E_1941931
data\outputA\LA_E_1942035_2s.flac,bonafide,LA_E_1942035
data\outputA\LA_E_1942407_2s.flac,spoof,LA_E_1942407
data\outputA\LA_E_1942484_2s.flac,spoof,LA_E_1942484
data\outputA\LA_E_1942572_2s.flac,spoof,LA_E_1942572
data\outputA\LA_E_1942716_2s.flac,spoof,LA_E_1942716
data\outputA\LA_E_1942773_2s.flac,spoof,LA_E_1942773
data\outputA\LA_E_1942782_2s.flac,spoof,LA_E_1942782
data\outputA\LA_E_1942890_2s.flac,spoof,LA_E_1942890
data\outputA\LA_E_1943114_2s.flac,spoof,LA_E_1943114
data\outputA\LA_E_1943139_2s.flac,spoof,LA_E_1943139
data\outputA\LA_E_1943171_2s.flac,spoof,LA_E_1943171
data\outputA\LA_E_1943193_2s.flac,spoof,LA_E_1943193
data\outputA\LA_E_1943236_2s.flac,spoof,LA_E_1943236
data\outputA\LA_E_1943294_2s.flac,spoof,LA_E_1943294
data\outputA\LA_E_1943329_2s.flac,spoof,LA_E_1943329
data\outputA\LA_E_1943342_2s.flac,spoof,LA_E_1943342
data\outputA\LA_E_1943531_2s.flac,spoof,LA_E_1943531
data\outputA\LA_E_1943599_2s.flac,spoof,LA_E_1943599
data\outputA\LA_E_1943665_2s.flac,spoof,LA_E_1943665
data\outputA\LA_E_1943803_2s.flac,spoof,LA_E_1943803
data\outputA\LA_E_1943988_2s.flac,spoof,LA_E_1943988
data\outputA\LA_E_1943989_2s.flac,bonafide,LA_E_1943989
data\outputA\LA_E_1944019_2s.flac,spoof,LA_E_1944019
data\outputA\LA_E_1944124_2s.flac,spoof,LA_E_1944124
data\outputA\LA_E_1944230_2s.flac,spoof,LA_E_1944230
data\outputA\LA_E_1944395_2s.flac,spoof,LA_E_1944395
data\outputA\LA_E_1944409_2s.flac,bonafide,LA_E_1944409
data\outputA\LA_E_1944671_2s.flac,spoof,LA_E_1944671
data\outputA\LA_E_1944722_2s.flac,spoof,LA_E_1944722
data\outputA\LA_E_1944846_2s.flac,spoof,LA_E_1944846
data\outputA\LA_E_1944854_2s.flac,spoof,LA_E_1944854
data\outputA\LA_E_1945050_2s.flac,spoof,LA_E_1945050
data\outputA\LA_E_1945106_2s.flac,spoof,LA_E_1945106
data\outputA\LA_E_1945316_2s.flac,spoof,LA_E_1945316
data\outputA\LA_E_1945535_2s.flac,spoof,LA_E_1945535
data\outputA\LA_E_1945541_2s.flac,spoof,LA_E_1945541
data\outputA\LA_E_1945686_2s.flac,spoof,LA_E_1945686
data\outputA\LA_E_1945786_2s.flac,spoof,LA_E_1945786
data\outputA\LA_E_1945983_2s.flac,spoof,LA_E_1945983
data\outputA\LA_E_1945995_2s.flac,spoof,LA_E_1945995
data\outputA\LA_E_1946013_2s.flac,spoof,LA_E_1946013
data\outputA\LA_E_1946122_2s.flac,spoof,LA_E_1946122
data\outputA\LA_E_1946175_2s.flac,spoof,LA_E_1946175
data\outputA\LA_E_1946268_2s.flac,spoof,LA_E_1946268
data\outputA\LA_E_1946278_2s.flac,spoof,LA_E_1946278
data\outputA\LA_E_1946337_2s.flac,bonafide,LA_E_1946337
data\outputA\LA_E_1946406_2s.flac,spoof,LA_E_1946406
data\outputA\LA_E_1946545_2s.flac,bonafide,LA_E_1946545
data\outputA\LA_E_1946555_2s.flac,spoof,LA_E_1946555
data\outputA\LA_E_1946825_2s.flac,spoof,LA_E_1946825
data\outputA\LA_E_1946869_2s.flac,spoof,LA_E_1946869
data\outputA\LA_E_1946903_2s.flac,spoof,LA_E_1946903
data\outputA\LA_E_1946995_2s.flac,spoof,LA_E_1946995
data\outputA\LA_E_1947077_2s.flac,bonafide,LA_E_1947077
data\outputA\LA_E_1947106_2s.flac,spoof,LA_E_1947106
data\outputA\LA_E_1947214_2s.flac,spoof,LA_E_1947214
data\outputA\LA_E_1947277_2s.flac,spoof,LA_E_1947277
data\outputA\LA_E_1947376_2s.flac,bonafide,LA_E_1947376
data\outputA\LA_E_1947587_2s.flac,spoof,LA_E_1947587
data\outputA\LA_E_1947978_2s.flac,spoof,LA_E_1947978
data\outputA\LA_E_1947987_2s.flac,spoof,LA_E_1947987
data\outputA\LA_E_1948066_2s.flac,spoof,LA_E_1948066
data\outputA\LA_E_1948119_2s.flac,spoof,LA_E_1948119
data\outputA\LA_E_1948254_2s.flac,bonafide,LA_E_1948254
data\outputA\LA_E_1948280_2s.flac,bonafide,LA_E_1948280
data\outputA\LA_E_1948371_2s.flac,spoof,LA_E_1948371
data\outputA\LA_E_1948450_2s.flac,spoof,LA_E_1948450
data\outputA\LA_E_1948685_2s.flac,spoof,LA_E_1948685
data\outputA\LA_E_1948787_2s.flac,spoof,LA_E_1948787
data\outputA\LA_E_1948791_2s.flac,bonafide,LA_E_1948791
data\outputA\LA_E_1948874_2s.flac,spoof,LA_E_1948874
data\outputA\LA_E_1948884_2s.flac,spoof,LA_E_1948884
data\outputA\LA_E_1949255_2s.flac,spoof,LA_E_1949255
data\outputA\LA_E_1949424_2s.flac,bonafide,LA_E_1949424
data\outputA\LA_E_1949582_2s.flac,spoof,LA_E_1949582
data\outputA\LA_E_1949590_2s.flac,spoof,LA_E_1949590
data\outputA\LA_E_1949607_2s.flac,spoof,LA_E_1949607
data\outputA\LA_E_1949647_2s.flac,spoof,LA_E_1949647
data\outputA\LA_E_1949943_2s.flac,spoof,LA_E_1949943
data\outputA\LA_E_1949975_2s.flac,spoof,LA_E_1949975
data\outputA\LA_E_1950246_2s.flac,bonafide,LA_E_1950246
data\outputA\LA_E_1950584_2s.flac,spoof,LA_E_1950584
data\outputA\LA_E_1950611_2s.flac,spoof,LA_E_1950611
data\outputA\LA_E_1950796_2s.flac,spoof,LA_E_1950796
data\outputA\LA_E_1950977_2s.flac,spoof,LA_E_1950977
data\outputA\LA_E_1950993_2s.flac,spoof,LA_E_1950993
data\outputA\LA_E_1951075_2s.flac,spoof,LA_E_1951075
data\outputA\LA_E_1951107_2s.flac,spoof,LA_E_1951107
data\outputA\LA_E_1951163_2s.flac,spoof,LA_E_1951163
data\outputA\LA_E_1951331_2s.flac,spoof,LA_E_1951331
data\outputA\LA_E_1951450_2s.flac,spoof,LA_E_1951450
data\outputA\LA_E_1951594_2s.flac,spoof,LA_E_1951594
data\outputA\LA_E_1951649_2s.flac,spoof,LA_E_1951649
data\outputA\LA_E_1951679_2s.flac,spoof,LA_E_1951679
data\outputA\LA_E_1952140_2s.flac,bonafide,LA_E_1952140
data\outputA\LA_E_1952314_2s.flac,spoof,LA_E_1952314
data\outputA\LA_E_1952507_2s.flac,spoof,LA_E_1952507
data\outputA\LA_E_1952526_2s.flac,spoof,LA_E_1952526
data\outputA\LA_E_1952531_2s.flac,bonafide,LA_E_1952531
data\outputA\LA_E_1952594_2s.flac,spoof,LA_E_1952594
data\outputA\LA_E_1952609_2s.flac,spoof,LA_E_1952609
data\outputA\LA_E_1952821_2s.flac,spoof,LA_E_1952821
data\outputA\LA_E_1952894_2s.flac,spoof,LA_E_1952894
data\outputA\LA_E_1953033_2s.flac,spoof,LA_E_1953033
data\outputA\LA_E_1953049_2s.flac,spoof,LA_E_1953049
data\outputA\LA_E_1953256_2s.flac,spoof,LA_E_1953256
data\outputA\LA_E_1953306_2s.flac,spoof,LA_E_1953306
data\outputA\LA_E_1953472_2s.flac,spoof,LA_E_1953472
data\outputA\LA_E_1953628_2s.flac,spoof,LA_E_1953628
data\outputA\LA_E_1953745_2s.flac,spoof,LA_E_1953745
data\outputA\LA_E_1953827_2s.flac,spoof,LA_E_1953827
data\outputA\LA_E_1954289_2s.flac,spoof,LA_E_1954289
data\outputA\LA_E_1954436_2s.flac,bonafide,LA_E_1954436
data\outputA\LA_E_1954475_2s.flac,spoof,LA_E_1954475
data\outputA\LA_E_1954585_2s.flac,spoof,LA_E_1954585
data\outputA\LA_E_1954642_2s.flac,spoof,LA_E_1954642
data\outputA\LA_E_1954663_2s.flac,spoof,LA_E_1954663
data\outputA\LA_E_1954747_2s.flac,spoof,LA_E_1954747
data\outputA\LA_E_1954765_2s.flac,spoof,LA_E_1954765
data\outputA\LA_E_1954942_2s.flac,spoof,LA_E_1954942
data\outputA\LA_E_1955161_2s.flac,spoof,LA_E_1955161
data\outputA\LA_E_1955201_2s.flac,spoof,LA_E_1955201
data\outputA\LA_E_1955345_2s.flac,spoof,LA_E_1955345
data\outputA\LA_E_1955478_2s.flac,spoof,LA_E_1955478
data\outputA\LA_E_1955622_2s.flac,bonafide,LA_E_1955622
data\outputA\LA_E_1955646_2s.flac,spoof,LA_E_1955646
data\outputA\LA_E_1955718_2s.flac,spoof,LA_E_1955718
data\outputA\LA_E_1955887_2s.flac,bonafide,LA_E_1955887
data\outputA\LA_E_1956095_2s.flac,spoof,LA_E_1956095
data\outputA\LA_E_1956287_2s.flac,bonafide,LA_E_1956287
data\outputA\LA_E_1956290_2s.flac,spoof,LA_E_1956290
data\outputA\LA_E_1956373_2s.flac,spoof,LA_E_1956373
data\outputA\LA_E_1956617_2s.flac,spoof,LA_E_1956617
data\outputA\LA_E_1956677_2s.flac,spoof,LA_E_1956677
data\outputA\LA_E_1956773_2s.flac,spoof,LA_E_1956773
data\outputA\LA_E_1956893_2s.flac,spoof,LA_E_1956893
data\outputA\LA_E_1957449_2s.flac,spoof,LA_E_1957449
data\outputA\LA_E_1957765_2s.flac,spoof,LA_E_1957765
data\outputA\LA_E_1957868_2s.flac,spoof,LA_E_1957868
data\outputA\LA_E_1957935_2s.flac,spoof,LA_E_1957935
data\outputA\LA_E_1957937_2s.flac,spoof,LA_E_1957937
data\outputA\LA_E_1958046_2s.flac,bonafide,LA_E_1958046
data\outputA\LA_E_1958529_2s.flac,spoof,LA_E_1958529
data\outputA\LA_E_1958626_2s.flac,spoof,LA_E_1958626
data\outputA\LA_E_1958831_2s.flac,spoof,LA_E_1958831
data\outputA\LA_E_1958840_2s.flac,spoof,LA_E_1958840
data\outputA\LA_E_1958892_2s.flac,spoof,LA_E_1958892
data\outputA\LA_E_1958915_2s.flac,bonafide,LA_E_1958915
data\outputA\LA_E_1959055_2s.flac,spoof,LA_E_1959055
data\outputA\LA_E_1959135_2s.flac,spoof,LA_E_1959135
data\outputA\LA_E_1959303_2s.flac,bonafide,LA_E_1959303
data\outputA\LA_E_1959415_2s.flac,spoof,LA_E_1959415
data\outputA\LA_E_1959449_2s.flac,bonafide,LA_E_1959449
data\outputA\LA_E_1959488_2s.flac,spoof,LA_E_1959488
data\outputA\LA_E_1959610_2s.flac,spoof,LA_E_1959610
data\outputA\LA_E_1959920_2s.flac,bonafide,LA_E_1959920
data\outputA\LA_E_1960451_2s.flac,spoof,LA_E_1960451
data\outputA\LA_E_1960536_2s.flac,spoof,LA_E_1960536
data\outputA\LA_E_1960553_2s.flac,spoof,LA_E_1960553
data\outputA\LA_E_1960691_2s.flac,spoof,LA_E_1960691
data\outputA\LA_E_1960819_2s.flac,spoof,LA_E_1960819
data\outputA\LA_E_1960840_2s.flac,spoof,LA_E_1960840
data\outputA\LA_E_1960935_2s.flac,spoof,LA_E_1960935
data\outputA\LA_E_1960939_2s.flac,spoof,LA_E_1960939
data\outputA\LA_E_1961279_2s.flac,spoof,LA_E_1961279
data\outputA\LA_E_1961401_2s.flac,spoof,LA_E_1961401
data\outputA\LA_E_1961644_2s.flac,spoof,LA_E_1961644
data\outputA\LA_E_1961771_2s.flac,spoof,LA_E_1961771
data\outputA\LA_E_1961840_2s.flac,spoof,LA_E_1961840
data\outputA\LA_E_1961879_2s.flac,spoof,LA_E_1961879
data\outputA\LA_E_1961938_2s.flac,spoof,LA_E_1961938
data\outputA\LA_E_1962013_2s.flac,spoof,LA_E_1962013
data\outputA\LA_E_1962165_2s.flac,spoof,LA_E_1962165
data\outputA\LA_E_1962168_2s.flac,spoof,LA_E_1962168
